CustAcct,CustomerName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,OfficeContactFirstName,OfficeContactLastName,OfficeContactEmailAddress,SalesContactFirstName,ARContactFirstName,SalesContactLastName,SalesContactEmailAddress,ARContactLastName,ARContactEmailAddress,CCContactFirstName,CCContactLastName,CCContactEmailAddress,WebAddress,BranchCode,SmanCode,SalesmanName,MarketGroup,MarketGroupDescription,TaxAreaCode,TaxAreaDescription,FedTaxFlag,FedTaxAreaCode,FedTaxResaleNum,FedTaxAreaDescription,Terms,LastSaleDate,CreditLimit,CreditComments1,CreditComments2,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,Carrier,FOB,FrtPpdCollect,TaxFlag,ResaleTaxNum,CustDiscRate,ComFlag,CustComRate,ServiceChgFlag,PrintStatementFlag,DeliveryRouteCode,DeliverySeqNum,DeliveryRouteDesc,PrintPricesOnPickFlag,ShipToFlag,NumShipTos,PrimaryShipToCode,PrimaryShipCustomerName,PrimaryShipAddress1,PrimaryShipAddress2,PrimaryShipCity,PrimaryShipState,PrimaryShipZip,PrimaryShipAttention,PrimaryShipInstructions1,PrimaryShipInstructions2,PrimaryShipInstructions3,CustPriceOptDesc,CustPriceCtrl,CustPriceOpt,CustPriceBrkt,CustPricePct,CustPriceChgCtrl,Comments1,Comments2,Comments3,BillingInstructions1,BillingInstructions2,ShippingInstructions1,AutoCreditHoldOpt,ShippingInstructions2,ShippingInstructions3,PORequiredFlag,BlanketPONum,WHCode,PmtGroupCode,PmtGroupDescription,PricingClassCode,PricingClassDesc,ChargeFrtFlag,TaxFrtFlag,KeyCust,SalesClass,CalcClass,CustStatus,OEAddCustPartNumLineFlag,JMCatCustFlag,CSSCustFlag,CSRLastLoginDate,CSRTotLogins,CSRFirstLoginDate,CSRCurLogins,CorpAcctCode,CorpCurrentBudget,CorpLastBudget,CorpMaxOrderTotal,InvcIssueOpt,InvcIssueContact,InvcCopySendFlag,InvcCopySendVia,InvcCopyContact,SendInvcWithDeliveryFlag,OrderConfirmSendFlag,OrderConfirmSendVia,OrderConfirmContact,OrderConfirm2SendVia,OrderConfirm2Contact,ShipNoticeSendFlag,ShipNoticeSendVia,ShipNoticeContact,Field1,Field2,SetupTimeStamp,SetupByUser,LastModifyTimeStamp,LastModifyByUser,ObsoleteFlag,CustID
104820,LYNN ARMSTRONG CUSTOM,"WOOD FLOORS, LLC.",2270 EDISON AVE,JACKSONVILLE,FL,32254,904-353-3986,904-353-3164,LYNN,.,,,,,LYNN,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/1/2007,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:12 PM,CMS,,,N,10053
105500,"MACHINE ENGINEERS, INC.",651 EAST 8TH STREEET,,JACKSONVILLE,FL,32206,904-353-8289,904-353-8280,"TODD,EARL,RON",.,,,,,"TODD,EARL,RON",.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/11/2026,200,,,0.89,-28.6,29.49,0,0,0,0,Best Way,Destination,P,N,26-8012201684-0  *16,0,Y,0,N,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,M,TODD,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:13 PM,CMS,2/3/2016 9:09:08 AM,STEVE,N,10054
105540,NORTHSIDE THERAMED,MEDICAL,P.O. BOX 11359,JACKSONVILLE,FL,32239,904-764-3434,904-764-3211,ANITA,CELL #,,,,,.,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/4/2011,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,Y,1,5540,NORTHSIDE THERAMED,MEDICAL,9360 LEM TURNER ROAD,"JACKSONVILLE,",FL,32208,,,,,Use Item Price,i,I,,0,+,LUNCH 12-2 CALL ANITA 520-1440,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:13 PM,CMS,5/3/2011 2:09:41 PM,RANDY,N,10055
105550,"NICE USA, INC.",7037-3 COMMONWEALTH AVE.,,JACKSONVILLE,FL,32220,904-786-7133,904-786-7640,ANTHONY,MASUD,,,,,ANTHONY,MASUD,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/23/2008,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:13 PM,CMS,,,N,10056
105700,NesSMITH CORP.,P.O. BOX 10527,,JACKSONVILLE,FL,32247,904-353-6317,904-358-7519,LINDA,.,LINDAH@WELLSDREW.COM,,,,LINDA,.,LINDAH@WELLSDREW.COM,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/1/2026,2000,,,1570.28,525.68,418.94,99.98,525.68,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,1,0,Downtown,N,Y,1,5700,NeSMITH CORP.,536 EAST 4TH STREET,"JACKSONVILLE, FL 32206",,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),Y,A,C,A,N,Y,N,,,0,0,0,0,0,0,M,WAYNE,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:13 PM,CMS,5/4/2023 2:11:26 PM,NATE,N,10057
105800,THE SUPPLY SOURCE,7076 DAVIS CREEK ROAD,,JACKSONVILLE,FL,32256,904-730-9966,904-730-5014,MICHELLE,.,,,,,MICHELLE,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),EX,Tax Exempt,N,,,(UnAssigned),C.O.D,10/30/2008,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012199976-8,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:14 PM,CMS,,,N,10058
106100,"PARKS, RECREATION &",ENTERTAINMENT,555 WEST 44TH STREET,JACKSONVILLE,FL,32208,904-630-5400,904-630-2151,R.C.,NASWORTHY,,,,,R.C.,NASWORTHY,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),EX,Tax Exempt,N,,,(UnAssigned),NET 30,1/13/2010,10000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:14 PM,CMS,3/7/2014 4:18:21 PM,RANDY,N,10060
106105,PENSER SC,1610 INDUSTRIAL BLVD.,,JACKSONVILLE,FL,32254,904-786-1811,904-783-9953,RENEE,EXT. 212,,,,,RENEE,EXT. 212,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:14 PM,CMS,,,N,10061
106110,PAUL D. VANN,MASTER CRAFTSMAN,601 PALM TREE ROAD,JACKSONVILLE,FL,32250,,,PAUL,553-4143,,PAUL,553-4143,,PAUL,553-4143,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/30/2012,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:15 PM,CMS,1/26/2012 3:10:37 PM,RANDY,N,10062
106130,"PRS PARTS, INC.",P.O. BOX 24597,,JACKSONVILLE,FL,32241,904-288-0811,904-288-0812,RICK,.,,,,,RICK,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 15,2/18/2008,300,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,Y,1,6130,"PRS PARTS,INC",10702 HOOD RD.SO.UNIT 6,"JACKSONVILLE,FL 32257",,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:15 PM,CMS,,,N,10063
106140,PLATINUM COMPUTER GROUP,5004 FREMONT STREET,,JACKSONVILLE,FL,32210,904-388-8068,904-388-0935,SHAWN,ATCHLEY,,,,,SHAWN,ATCHLEY,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/26/2008,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,26-8012017635-7,0,Y,0,N,P,7,0,Westside,N,Y,1,6140,INDUSTRIAL DIVISION,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:15 PM,CMS,9/4/2009 9:02:37 AM,DAWN,N,10064
106141,PLATINUM INDUSTRIAL INC.,5004 FREMONT STREET,,JACKSONVILLE,FL,32210,904/388-8068,904-388-0935,GEORGE,.,,,,,GEORGE,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/27/2009,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8014837562-9,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:16 PM,CMS,,,N,10065
106143,POOL DUDE POOL SERVICES,6746 SHINDLER DRIVE,,JACKSONVILLE,FL,32222,904-803-1969,,WILLIE,CROSBY,,,,,WILLIE,CROSBY,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,10/23/2008,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:16 PM,CMS,,,N,10066
106230,RIVER GARDEN HEBREW HOME,11401 OLD ST AUGUSTINE RD,,JACKSONVILLE,FL,32258,904/260-1818,,KATHY,OSTERER,,,,,KATHY,OSTERER,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,10/31/2008,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012589618C-1,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:16 PM,CMS,,,N,10067
106243,"RYDER INTEGRATED LOGISTICS, INC.","GILBERT SEGOVIA, MGR FIELD FINANCE",13599 PARK VISTA BOULEVARD,FORT WORTH,TX,76177-3237,1-817-490-5835,1-817-490-5345,MAXINE,HANSEN,,,,,GILBERT SEGOVIA,SEGOVIA,GSEGOVIA@RYDER.COM,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/23/2010,700,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,5,0,Southside,N,Y,1,1,RYDER SYSTEMS INC.,12740 KENAN DRIVE,"BLDG 100,SUITE 100",JACKSONVILLE,FL,32258,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,E,I,N,Y,N,,,0,0,0,0,0,0,F,MAXINE,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:16 PM,CMS,3/19/2010 1:51:23 PM,JACKIE,N,10068
106410,SANIGLAZE INTERNATIONAL,P.O. BOX 37209,,JACKSONVILLE,FL,32236,904-355-2745,904-366-2690,TOM,FORGOT,,TOM,FORGOT,,Annmarie,P,Annmarie.p@SANIGLAZE.COM,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),EX,Tax Exempt,N,,,(UnAssigned),NET 30,6/28/2024,15000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8011909185-2  *16,0,Y,0,N,P,7,0,Westside,N,Y,1,6410,SANIGLAZE INTERNATIONAL,4526 LENOX AVENUE,,JACKSONVILLE,FL,32205,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),Y,A,E,A,N,Y,N,,,0,0,0,0,0,0,M,CHARLINE,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:17 PM,CMS,9/12/2023 10:15:13 AM,NATE,N,10069
106460,"COMBS & GREEN, P.A.",3217 ATLANTIC BLVD,,JACKSONVILLE,FL,32207,904-302-6409,904-359-5506,BARBARA,BROWN,bbrown@smith-greene.com,,,,BARBARA,BROWN,bbrown@smith-greene.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/14/2013,300,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,BARBARA,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:17 PM,CMS,10/25/2012 4:10:14 PM,JACKIE,N,10070
106480,SMP CORP.,285 N.W. 121 CT.,,MIAMI,FL,33182,305-439-7261,305-485-1517,TONY,FIGUEROA,,,,,TONY,FIGUEROA,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DC,Dade County,N,,,(UnAssigned),C.O.D,7/15/2009,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,23-8013976595-2,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:17 PM,CMS,,,N,10071
107000,TEMPLE BAPTIST CHURCH,485 HALSEMA ROAD NORTH,,JACKSONVILLE,FL,32220,904-781-4101,,PASTOR,GALENTINE,,,,,PASTOR,GALENTINE,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/7/2014,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012581920C-7,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,MAIL ONLY,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:17 PM,CMS,1/13/2010 1:14:55 PM,JOHN,N,10072
107010,TEMPLE BUILDERS FITNESS,CENTER,5310 LENOX AVENUE,JACKSONVILLE,FL,32205,904-394-0856,904-394-0858,CHERYL,MEYERS,,,,,CHERYL,MEYERS,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012702701C-1,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:18 PM,CMS,,,N,10073
107020,TERRY WIMBERLY,627 PURCELL DRIVE,,JACKSONVILLE,FL,32221,904-783-4404,,TERRY,.,,,,,TERRY,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,Y,1,7020,AMERICAN COOLAIR,ATTN: TERRY WIMERLY,3604 MAYFLOWER ST,JACKSONVILLE,FL,32205,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:18 PM,CMS,,,N,10074
107150,SOUTHERN GLACIER WINE AND SPIRITS,,6867 STUART LANE SOUTH,JACKSONVILLE,FL,32205,904-783-1320,904-781-3624,EDWIN,MITCHELL,emitchell@southernwine.com,,,,CLAYDENE,MONTGOMERY,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/4/2020,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,7,0,Westside,N,Y,1,7150,SOUTHERN WINE AND SPIRITS,6867 STUART LANE SOUTH,,JACKSONVILLE,FL,32205,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,WILDA,N,E,,N,N,E,,E,,N,E,,53,,8/14/2009 2:44:18 PM,CMS,1/9/2020 1:08:11 PM,NATE,N,10075
107151,SOUTHERN WINE AND SPIRITS,,1301 E. BELMONT STREET,PENSACOLA,FL,32501,850-434-2804,850-434-5175,RANDY,HILL,,,,,RANDY,HILL,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),ES,Escambia County,N,,,(UnAssigned),CREDIT CARD,1/11/2018,2500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,Y,1,7151,SOUTHERN WINE AND SPIRITS,6867 STUART LANE SOUTH,"JACKSONVILLE, FL 32205",,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:18 PM,CMS,,,N,10076
107190,TOUCHDOWN BATTERIES,5042 W. BEAVER ST.,,JACKSONVILLE,FL,32254,904-783-2633,904-,JERRY,MARTINI,,,,,JERRY,MARTINI,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,4/11/2019,200,,,0,0,0,0,0,0,0,WILL CALL,Destination,P,Y,,0,Y,0,N,P,7,0,Westside,Y,Y,1,7190,TOUCHDOWN BATTERIES,22 SOUTH EDGEWOOD AVE,"JACKSONVILLE, FL 32254",904/781-2286,,,JERRY,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,11,,8/14/2009 2:44:19 PM,CMS,10/13/2010 1:13:38 PM,JACKIE,N,10077
107370,THE RESURFACING COMPANY,13371 ASHFORD WOOD CT E,,JACKSONVILLE,FL,32218,904-333-9756,904-329-2345,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,9/16/2019,0,,,0,0,0,0,0,0,0,WILL CALL,Destination,P,Y,,0,Y,0,N,P,2,0,Northside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:19 PM,CMS,1/6/2012 10:03:51 AM,JACKIE,N,10078
107390,THE WHOLESALE HOUSE,,503 W. HIGH STREET,HICKSVILLE,OH,43526,904-367-8857,904-730-3125,ozzie,.,ozzie@twhouse.com,,,,ozzie,.,ozzie@twhouse.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/19/2018,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012304692-9  *16,0,Y,0,N,P,5,0,Southside,N,Y,1,7390,THE WHOLESALE HOUSE,8320 BAYCENTER ROAD,"JACKSONVILLE, FL",32256,,,CARUSO,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),Y,B,E,I,N,Y,N,,,0,0,0,0,0,0,M,ELIZABETH,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:19 PM,CMS,12/29/2017 12:35:03 PM,BRITTANY,N,10079
107410,STAINLESS STRUCTURALS,590 BEAUTYREST AVENUE,,JACKSONVILLE,FL,32254,904-781-6447,904-781-6444,MICHELLE,.,,,,,MICHELLE,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/30/2013,1500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,E,I,N,Y,N,,,0,0,0,0,0,0,F,MICHELLE,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:19 PM,CMS,12/17/2009 9:33:03 AM,JOHN,N,10080
107450,STELLAR,2900 HARTLEY RD.,,JACKSONVILLE,FL,32257,904-260-2900,904-899-9216,WAYNE,BURROWS31,,,,,WAYNE,BURROWS31,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/29/2013,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:20 PM,CMS,9/11/2012 10:21:16 AM,JACKIE,N,10081
109680,UNIVERSAL PAPER PRODUCTS,ATTN: DENISE FAQUNDES/UPP,2825 NORTH 10TH STREET,ST AUGUSTINE,FL,32084,904-354-4222,904-354-5222,LUIS,GOITIA,,,,,LUIS,GOITIA,,,,,,FLORIDASALES,45,Michael Farah,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/23/2010,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,7,0,Westside,N,Y,1,9680,UNIVERSAL PAPER PRODUCTS,2100 DENNIS STREET,,JACKSONVILLE,FL,32204,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:20 PM,CMS,2/8/2010 11:12:55 AM,JACKIE,N,10082
109705,WESTGATE LABORATORIES,1859 CARAVAN TRAIL,UNIT 106,JACKSONVILLE,FL,32216,904-727-5006,904-727-7005,STUART,.,,,,,STUART,.,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/17/2008,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,12,0,Arlington,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,11,,8/14/2009 2:44:20 PM,CMS,9/4/2009 10:28:49 AM,DAWN,N,10083
118000,TAW JACKSONVILLE SERVICE,CENTER,P.O. BOX 3381,TAMPA,FL,33601,904-757-7790,904-757-3597,MICHELLE,ORR,michelle.orr@tawinc.com,MICHELLE,ORR,MICHELLE.ORR@TAWINC.COM,MICHELLE,ORR,michelle.orr@tawinc.com,,,,,FLORIDASALES,32,John Russell,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/6/2018,3000,,,0,0,0,0,0,0,0,BEST WAY,Destination,P,Y,26-8012460461-8,0,Y,0,N,P,2,0,Northside,N,Y,1,8001,TAW JACKSONVILLE SERVICE,CENTER,10520 BUSCH DRIVE NORTH,"JACKSONVILLE,FL",,32218,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),Y,A,E,I,N,Y,N,,,0,0,0,0,0,0,M,MICHELLE,N,E,,Y,N,E,,E,,N,E,,37,,8/14/2009 2:44:20 PM,CMS,7/6/2018 9:35:40 AM,PETE,N,10084
